#fuzzer,benchmark,driver,run,execs_done,fuzz_time
aflgo,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,5,1271036,575
aflgo,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,7,1271054,575
aflgo,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,4,1273591,575
aflgo,openssl_18_5,client,0,134099,494
aflgo,openssl_18_5,client,3,136449,494
aflgo,openssl_18_5,client,1,137063,494
aflgo,openssl_18_5,client,8,135283,495
aflgo,openssl_18_5,client,6,135786,495
aflgo,openssl_18_5,client,9,136872,493
aflgo,openssl_18_5,client,2,135327,493
aflgo,openssl_18_5,client,5,137443,495
aflgo,openssl_18_5,client,7,133541,494
aflgo,openssl_18_5,client,4,133894,491
aflgo,openssl_20_4,server,0,37257,413
aflgo,openssl_20_4,server,3,36938,413
aflgo,openssl_20_4,server,1,37332,413
aflgo,openssl_20_4,server,8,37532,412
aflgo,openssl_20_4,server,6,37600,413
aflgo,openssl_20_4,server,9,37593,413
aflgo,openssl_20_4,server,2,37618,413
aflgo,openssl_20_4,server,5,37340,413
aflgo,openssl_20_4,server,7,29844,412
aflgo,openssl_20_4,server,4,37566,413
aflgo,openssl_9_1,asn1,0,54914,398
aflgo,openssl_9_1,asn1,3,37420,396
aflgo,openssl_9_1,asn1,1,38008,401
aflgo,openssl_9_1,asn1,8,37457,396
aflgo,openssl_9_1,asn1,6,37043,397
aflgo,openssl_9_1,asn1,9,37156,393
aflgo,openssl_9_1,asn1,2,37314,397
aflgo,openssl_9_1,asn1,5,37709,399
aflgo,openssl_9_1,asn1,7,37371,395
aflgo,openssl_9_1,asn1,4,32224,369
