#fuzzer,benchmark,driver,run,execs_done,fuzz_time
ffd,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,5,1080645,516
ffd,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,7,1088048,517
ffd,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,4,980398,516
ffd,openssl_17_2,asn1parse,0,655342,599
ffd,openssl_17_2,asn1parse,3,609357,599
ffd,openssl_17_2,asn1parse,1,737475,599
ffd,openssl_17_2,asn1parse,8,717566,599
ffd,openssl_17_2,asn1parse,6,478496,599
ffd,openssl_17_2,asn1parse,9,539398,599
ffd,openssl_17_2,asn1parse,2,644494,599
ffd,openssl_17_2,asn1parse,5,442610,599
ffd,openssl_17_2,asn1parse,7,683608,599
ffd,openssl_17_2,asn1parse,4,481876,599
ffd,openssl_10_5,client,0,231063,510
ffd,openssl_10_5,client,3,85540,510
ffd,openssl_10_5,client,1,188056,510
ffd,openssl_10_5,client,8,323060,508
ffd,openssl_10_5,client,6,172572,510
ffd,openssl_10_5,client,9,96904,508
ffd,openssl_10_5,client,2,85310,510
ffd,openssl_10_5,client,5,331780,510
ffd,openssl_10_5,client,7,55751,510
ffd,openssl_10_5,client,4,80460,510
ffd,openssl_5_1,asn1,0,26421,300
ffd,openssl_5_1,asn1,3,11430,301
ffd,openssl_5_1,asn1,1,11618,301
ffd,openssl_5_1,asn1,8,34448,301
ffd,openssl_5_1,asn1,6,41584,302
ffd,openssl_5_1,asn1,9,20727,301
ffd,openssl_5_1,asn1,2,21544,302
ffd,openssl_5_1,asn1,5,28292,302
ffd,openssl_5_1,asn1,7,21516,301
ffd,openssl_5_1,asn1,4,34680,301
ffd,openssl_13_2,asn1parse,0,616753,599
ffd,openssl_13_2,asn1parse,3,690203,599
ffd,openssl_13_2,asn1parse,1,397374,599
ffd,openssl_13_2,asn1parse,8,534223,599
ffd,openssl_13_2,asn1parse,6,424646,599
ffd,openssl_13_2,asn1parse,9,398063,599
ffd,openssl_13_2,asn1parse,2,221704,599
ffd,openssl_13_2,asn1parse,5,697230,599
ffd,openssl_13_2,asn1parse,7,404379,599
ffd,openssl_13_2,asn1parse,4,1006240,599
ffd,libxml2_16_2,libxml2_xml_read_memory_fuzzer,0,1487943,528
ffd,libxml2_16_2,libxml2_xml_read_memory_fuzzer,3,158992,528
ffd,libxml2_16_2,libxml2_xml_read_memory_fuzzer,1,2589605,528
ffd,libxml2_16_2,libxml2_xml_read_memory_fuzzer,8,516908,528
ffd,libxml2_16_2,libxml2_xml_read_memory_fuzzer,6,1213075,528
ffd,libxml2_16_2,libxml2_xml_read_memory_fuzzer,9,1663310,528
ffd,libxml2_16_2,libxml2_xml_read_memory_fuzzer,2,1075180,527
ffd,libxml2_16_2,libxml2_xml_read_memory_fuzzer,5,136790,527
ffd,libxml2_16_2,libxml2_xml_read_memory_fuzzer,7,1097294,527
ffd,libxml2_16_2,libxml2_xml_read_memory_fuzzer,4,2373409,526
ffd,libtiff_6_1,tiff_read_rgba_fuzzer,0,2287637,538
ffd,libtiff_6_1,tiff_read_rgba_fuzzer,3,1717734,536
ffd,libtiff_6_1,tiff_read_rgba_fuzzer,1,2133434,538
ffd,libtiff_6_1,tiff_read_rgba_fuzzer,8,2178847,537
ffd,libtiff_6_1,tiff_read_rgba_fuzzer,6,1958453,537
ffd,libtiff_6_1,tiff_read_rgba_fuzzer,9,1992928,535
ffd,libtiff_6_1,tiff_read_rgba_fuzzer,2,2202348,536
ffd,libtiff_6_1,tiff_read_rgba_fuzzer,5,2188734,536
ffd,libtiff_6_1,tiff_read_rgba_fuzzer,7,2303547,536
ffd,libtiff_6_1,tiff_read_rgba_fuzzer,4,2079558,536
ffd,openssl_7_4,server,0,20076,451
ffd,openssl_7_4,server,3,25367,450
ffd,openssl_7_4,server,1,25342,450
ffd,openssl_7_4,server,8,25306,448
ffd,openssl_7_4,server,6,24508,449
ffd,openssl_7_4,server,9,23162,447
ffd,openssl_7_4,server,2,24413,446
ffd,openssl_7_4,server,5,23243,451
ffd,openssl_7_4,server,7,25061,450
ffd,openssl_7_4,server,4,25314,450
ffd,libtiff_7_1,tiff_read_rgba_fuzzer,0,2141967,538
ffd,libtiff_7_1,tiff_read_rgba_fuzzer,3,1063335,535
ffd,libtiff_7_1,tiff_read_rgba_fuzzer,1,1540097,537
ffd,libtiff_7_1,tiff_read_rgba_fuzzer,8,2069202,533
ffd,libtiff_7_1,tiff_read_rgba_fuzzer,6,2277494,535
ffd,libtiff_7_1,tiff_read_rgba_fuzzer,9,2109532,535
ffd,libtiff_7_1,tiff_read_rgba_fuzzer,2,2044713,535
ffd,libtiff_7_1,tiff_read_rgba_fuzzer,5,2248020,535
ffd,libtiff_7_1,tiff_read_rgba_fuzzer,7,1253560,534
ffd,libtiff_7_1,tiff_read_rgba_fuzzer,4,1899935,535
ffd,sqlite3_20_1,sqlite3_fuzz,0,24074,0
ffd,sqlite3_20_1,sqlite3_fuzz,3,24037,0
ffd,sqlite3_20_1,sqlite3_fuzz,1,24185,0
ffd,sqlite3_20_1,sqlite3_fuzz,8,24111,0
ffd,sqlite3_20_1,sqlite3_fuzz,6,23926,0
ffd,sqlite3_20_1,sqlite3_fuzz,9,24037,0
ffd,sqlite3_20_1,sqlite3_fuzz,2,24111,0
ffd,sqlite3_20_1,sqlite3_fuzz,5,24185,0
ffd,sqlite3_20_1,sqlite3_fuzz,7,24111,0
ffd,sqlite3_20_1,sqlite3_fuzz,4,25673,0
ffd,openssl_17_4,server,0,25259,449
ffd,openssl_17_4,server,3,25250,451
ffd,openssl_17_4,server,1,25189,450
ffd,openssl_17_4,server,8,25110,447
ffd,openssl_17_4,server,6,24422,447
ffd,openssl_17_4,server,9,25260,447
ffd,openssl_17_4,server,2,25177,451
ffd,openssl_17_4,server,5,23938,449
ffd,openssl_17_4,server,7,25238,447
ffd,openssl_17_4,server,4,25285,449
ffd,openssl_6_5,client,0,292091,512
