#fuzzer,benchmark,driver,run,execs_done,fuzz_time
windranger,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,8,1441343,539
windranger,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,6,1402509,539
windranger,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,9,1394773,539
windranger,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,2,1398060,540
windranger,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,5,1376452,537
windranger,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,7,1356098,540
windranger,libxml2_16_1,libxml2_xml_reader_for_file_fuzzer,4,1392866,540
windranger,openssl_17_2,asn1parse,0,472016,600
windranger,openssl_17_2,asn1parse,3,443475,600
windranger,openssl_17_2,asn1parse,1,485406,600
windranger,openssl_17_2,asn1parse,8,609226,600
windranger,openssl_17_2,asn1parse,6,496390,599
windranger,openssl_17_2,asn1parse,9,484106,599
windranger,openssl_17_2,asn1parse,2,459765,600
windranger,openssl_17_2,asn1parse,5,508123,599
windranger,openssl_17_2,asn1parse,7,496984,599
windranger,openssl_17_2,asn1parse,4,542411,599
windranger,openssl_10_5,client,0,156879,498
windranger,openssl_10_5,client,3,152593,499
windranger,openssl_10_5,client,1,151222,499
windranger,openssl_10_5,client,8,146512,487
windranger,openssl_10_5,client,6,158483,500
windranger,openssl_10_5,client,9,147630,490
windranger,openssl_10_5,client,2,153632,500
windranger,openssl_10_5,client,5,146183,497
windranger,openssl_10_5,client,7,156087,500
windranger,openssl_10_5,client,4,147463,500
windranger,openssl_5_1,asn1,0,68391,427
windranger,openssl_5_1,asn1,3,49112,431
windranger,openssl_5_1,asn1,1,48979,432
windranger,openssl_5_1,asn1,8,47807,424
windranger,openssl_5_1,asn1,6,47678,430
windranger,openssl_5_1,asn1,9,48913,427
windranger,openssl_5_1,asn1,2,47472,429
windranger,openssl_5_1,asn1,5,48131,429
windranger,openssl_5_1,asn1,7,48044,426
windranger,openssl_5_1,asn1,4,48770,426
windranger,openssl_13_2,asn1parse,0,469450,600
windranger,openssl_13_2,asn1parse,3,447758,599
windranger,openssl_13_2,asn1parse,1,455316,600
windranger,openssl_13_2,asn1parse,8,506120,599
windranger,openssl_13_2,asn1parse,6,493527,600
windranger,openssl_13_2,asn1parse,9,744966,599
windranger,openssl_13_2,asn1parse,2,473739,599
windranger,openssl_13_2,asn1parse,5,480844,600
windranger,openssl_13_2,asn1parse,7,490851,600
windranger,openssl_13_2,asn1parse,4,455948,599
windranger,libxml2_16_2,libxml2_xml_read_memory_fuzzer,0,90990,552
windranger,libxml2_16_2,libxml2_xml_read_memory_fuzzer,3,78016,546
windranger,libxml2_16_2,libxml2_xml_read_memory_fuzzer,1,105862,552
windranger,libxml2_16_2,libxml2_xml_read_memory_fuzzer,8,77337,550
windranger,libxml2_16_2,libxml2_xml_read_memory_fuzzer,6,78275,547
windranger,libxml2_16_2,libxml2_xml_read_memory_fuzzer,9,78529,548
windranger,libxml2_16_2,libxml2_xml_read_memory_fuzzer,2,86541,550
windranger,libxml2_16_2,libxml2_xml_read_memory_fuzzer,5,95512,549
windranger,libxml2_16_2,libxml2_xml_read_memory_fuzzer,7,76565,544
windranger,libxml2_16_2,libxml2_xml_read_memory_fuzzer,4,182361,550
windranger,libtiff_6_1,tiff_read_rgba_fuzzer,0,3021371,530
windranger,libtiff_6_1,tiff_read_rgba_fuzzer,3,3448382,531
windranger,libtiff_6_1,tiff_read_rgba_fuzzer,1,3222388,531
windranger,libtiff_6_1,tiff_read_rgba_fuzzer,8,3320763,532
windranger,libtiff_6_1,tiff_read_rgba_fuzzer,6,3011725,529
windranger,libtiff_6_1,tiff_read_rgba_fuzzer,9,3346891,529
windranger,libtiff_6_1,tiff_read_rgba_fuzzer,2,3405253,531
windranger,libtiff_6_1,tiff_read_rgba_fuzzer,5,3381106,529
windranger,libtiff_6_1,tiff_read_rgba_fuzzer,7,3368742,529
windranger,libtiff_6_1,tiff_read_rgba_fuzzer,4,1539875,531
windranger,openssl_7_4,server,0,40791,423
windranger,openssl_7_4,server,3,41138,425
windranger,openssl_7_4,server,1,42771,425
windranger,openssl_7_4,server,8,41388,414
windranger,openssl_7_4,server,6,41309,419
windranger,openssl_7_4,server,9,42400,421
windranger,openssl_7_4,server,2,41785,425
windranger,openssl_7_4,server,5,38588,420
windranger,openssl_7_4,server,7,42356,419
windranger,openssl_7_4,server,4,42066,426
windranger,libtiff_7_1,tiff_read_rgba_fuzzer,0,3267228,528
windranger,libtiff_7_1,tiff_read_rgba_fuzzer,3,3319549,529
windranger,libtiff_7_1,tiff_read_rgba_fuzzer,1,2595481,528
windranger,libtiff_7_1,tiff_read_rgba_fuzzer,8,3316589,529
windranger,libtiff_7_1,tiff_read_rgba_fuzzer,6,3326900,530
windranger,libtiff_7_1,tiff_read_rgba_fuzzer,9,3320198,528
windranger,libtiff_7_1,tiff_read_rgba_fuzzer,2,2990484,528
windranger,libtiff_7_1,tiff_read_rgba_fuzzer,5,3240827,527
windranger,libtiff_7_1,tiff_read_rgba_fuzzer,7,3139196,528
windranger,libtiff_7_1,tiff_read_rgba_fuzzer,4,3136982,529
windranger,sqlite3_20_1,sqlite3_fuzz,0,24481,0
windranger,sqlite3_20_1,sqlite3_fuzz,3,24555,0
windranger,sqlite3_20_1,sqlite3_fuzz,1,24555,0
windranger,sqlite3_20_1,sqlite3_fuzz,8,24555,0
windranger,sqlite3_20_1,sqlite3_fuzz,6,24666,0
windranger,sqlite3_20_1,sqlite3_fuzz,9,24481,0
windranger,sqlite3_20_1,sqlite3_fuzz,2,24555,0
windranger,sqlite3_20_1,sqlite3_fuzz,5,24814,0
windranger,sqlite3_20_1,sqlite3_fuzz,7,24370,0
windranger,sqlite3_20_1,sqlite3_fuzz,4,27565,0
windranger,openssl_17_4,server,0,41591,425
windranger,openssl_17_4,server,3,41156,425
windranger,openssl_17_4,server,1,40822,426
windranger,openssl_17_4,server,8,40618,421
windranger,openssl_17_4,server,6,42424,419
windranger,openssl_17_4,server,9,42285,422
windranger,openssl_17_4,server,2,33655,413
windranger,openssl_17_4,server,5,41501,417
windranger,openssl_17_4,server,7,41400,414
windranger,openssl_17_4,server,4,42173,423
windranger,openssl_6_5,client,0,156605,499
windranger,openssl_6_5,client,3,190529,500
windranger,openssl_6_5,client,1,158007,499
windranger,openssl_6_5,client,8,203745,496
windranger,openssl_6_5,client,6,158906,497
windranger,openssl_6_5,client,9,142583,497
windranger,openssl_6_5,client,2,193274,501
windranger,openssl_6_5,client,5,154021,497
windranger,openssl_6_5,client,7,201213,496
windranger,openssl_6_5,client,4,155917,498
windranger,sqlite3_18_1,sqlite3_fuzz,0,24750,0
windranger,sqlite3_18_1,sqlite3_fuzz,3,24861,0
windranger,sqlite3_18_1,sqlite3_fuzz,1,27694,0
windranger,sqlite3_18_1,sqlite3_fuzz,8,24639,0
windranger,sqlite3_18_1,sqlite3_fuzz,6,24861,0
windranger,sqlite3_18_1,sqlite3_fuzz,9,24787,0
windranger,sqlite3_18_1,sqlite3_fuzz,2,24713,0
windranger,sqlite3_18_1,sqlite3_fuzz,5,27768,0
windranger,sqlite3_18_1,sqlite3_fuzz,7,24639,0
windranger,sqlite3_18_1,sqlite3_fuzz,4,24750,0
windranger,openssl_16_6,x509,0,330343,583
windranger,openssl_16_6,x509,3,499925,584
windranger,openssl_16_6,x509,1,649861,584
windranger,openssl_16_6,x509,8,301996,584
windranger,openssl_16_6,x509,6,599646,584
windranger,openssl_16_6,x509,9,586940,584
windranger,openssl_16_6,x509,2,608639,584
windranger,openssl_16_6,x509,5,363254,581
windranger,openssl_16_6,x509,7,627135,584
windranger,openssl_16_6,x509,4,352139,584
windranger,openssl_20_3,bignum,0,692814,587
windranger,openssl_20_3,bignum,3,270843,586
windranger,openssl_20_3,bignum,1,679759,587
windranger,openssl_20_3,bignum,8,640347,587
windranger,openssl_20_3,bignum,6,733867,587
windranger,openssl_20_3,bignum,9,522915,587
windranger,openssl_20_3,bignum,2,595338,587
windranger,openssl_20_3,bignum,5,379211,587
windranger,openssl_20_3,bignum,7,551718,587
windranger,openssl_20_3,bignum,4,678914,587
windranger,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,0,1414589,538
windranger,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,3,1398501,540
windranger,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,1,1449919,540
windranger,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,8,1427919,541
windranger,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,6,1424128,540
windranger,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,9,1413385,541
windranger,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,2,1389698,540
windranger,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,5,1398374,541
windranger,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,7,1417581,540
windranger,libxml2_15_1,libxml2_xml_reader_for_file_fuzzer,4,1406282,537
windranger,openssl_18_5,client,0,165498,492
windranger,openssl_18_5,client,3,165234,492
windranger,openssl_18_5,client,1,163761,492
windranger,openssl_18_5,client,8,174645,489
windranger,openssl_18_5,client,6,151869,491
windranger,openssl_18_5,client,9,152489,485
windranger,openssl_18_5,client,2,159693,484
windranger,openssl_18_5,client,5,165687,490
windranger,openssl_18_5,client,7,158960,482
windranger,openssl_18_5,client,4,153134,488
windranger,openssl_20_4,server,0,42504,417
windranger,openssl_20_4,server,3,43149,419
windranger,openssl_20_4,server,1,42942,416
windranger,openssl_20_4,server,8,42437,418
windranger,openssl_20_4,server,6,42899,419
windranger,openssl_20_4,server,9,42338,412
windranger,openssl_20_4,server,2,42506,415
windranger,openssl_20_4,server,5,42823,418
windranger,openssl_20_4,server,7,42612,416
windranger,openssl_20_4,server,4,42984,418
windranger,openssl_9_1,asn1,0,46428,404
windranger,openssl_9_1,asn1,3,49962,434
windranger,openssl_9_1,asn1,1,47502,432
windranger,openssl_9_1,asn1,8,47954,421
windranger,openssl_9_1,asn1,6,48519,433
windranger,openssl_9_1,asn1,9,65071,433
windranger,openssl_9_1,asn1,2,47092,416
windranger,openssl_9_1,asn1,5,64703,421
windranger,openssl_9_1,asn1,7,65894,433
windranger,openssl_9_1,asn1,4,47759,423
