#fuzzer,benchmark,driver,run,execs_done,fuzz_time
afl,libtiff_7_1,tiff_read_rgba_fuzzer,0,6359262,551
afl,libtiff_7_1,tiff_read_rgba_fuzzer,3,6230841,550
afl,libtiff_7_1,tiff_read_rgba_fuzzer,1,6691314,551
afl,libtiff_7_1,tiff_read_rgba_fuzzer,8,5648231,547
afl,libtiff_7_1,tiff_read_rgba_fuzzer,6,6624260,547
afl,libtiff_7_1,tiff_read_rgba_fuzzer,9,6764201,546
afl,libtiff_7_1,tiff_read_rgba_fuzzer,2,6111862,550
afl,libtiff_7_1,tiff_read_rgba_fuzzer,5,6535829,548
afl,libtiff_7_1,tiff_read_rgba_fuzzer,7,6501338,547
afl,libtiff_7_1,tiff_read_rgba_fuzzer,4,6320853,547
afl,sqlite3_20_1,sqlite3_fuzz,0,27565,0
afl,sqlite3_20_1,sqlite3_fuzz,3,27380,0
afl,sqlite3_20_1,sqlite3_fuzz,1,27528,0
afl,sqlite3_20_1,sqlite3_fuzz,8,NaN,NaN
afl,sqlite3_20_1,sqlite3_fuzz,6,27343,0
afl,sqlite3_20_1,sqlite3_fuzz,9,27269,0
afl,sqlite3_20_1,sqlite3_fuzz,2,27195,0
afl,sqlite3_20_1,sqlite3_fuzz,5,27343,0
afl,sqlite3_20_1,sqlite3_fuzz,7,NaN,NaN
afl,sqlite3_20_1,sqlite3_fuzz,4,27677,0
afl,openssl_17_4,server,0,82139,523
afl,openssl_17_4,server,3,82000,523
afl,openssl_17_4,server,1,81615,523
afl,openssl_17_4,server,8,81208,520
afl,openssl_17_4,server,6,82132,524
afl,openssl_17_4,server,9,82054,520
afl,openssl_17_4,server,2,81676,523
afl,openssl_17_4,server,5,81840,523
afl,openssl_17_4,server,7,81526,522
afl,openssl_17_4,server,4,81063,523
afl,openssl_6_5,client,0,278402,556
afl,openssl_6_5,client,3,278548,555
afl,openssl_6_5,client,1,279781,556
afl,openssl_6_5,client,8,278129,555
afl,openssl_6_5,client,6,277116,556
afl,openssl_6_5,client,9,258746,553
afl,openssl_6_5,client,2,278614,556
afl,openssl_6_5,client,5,280494,556
afl,openssl_6_5,client,7,257245,556
afl,openssl_6_5,client,4,280287,556
afl,sqlite3_18_1,sqlite3_fuzz,0,27288,0
afl,sqlite3_18_1,sqlite3_fuzz,3,27251,0
afl,sqlite3_18_1,sqlite3_fuzz,1,27214,0
afl,sqlite3_18_1,sqlite3_fuzz,8,27325,0
afl,sqlite3_18_1,sqlite3_fuzz,6,27213,0
afl,sqlite3_18_1,sqlite3_fuzz,9,27140,0
afl,sqlite3_18_1,sqlite3_fuzz,2,27288,0
afl,sqlite3_18_1,sqlite3_fuzz,5,27288,0
afl,sqlite3_18_1,sqlite3_fuzz,7,27176,0
