#fuzzer,benchmark,driver,run,execs_done,fuzz_time
tunefuzz,openssl_17_4,server,9,26590,444
tunefuzz,openssl_17_4,server,2,22180,443
tunefuzz,openssl_17_4,server,5,22707,442
tunefuzz,openssl_17_4,server,7,38424,443
tunefuzz,openssl_17_4,server,4,46243,441
tunefuzz,openssl_6_5,client,0,217042,505
tunefuzz,openssl_6_5,client,3,242823,505
tunefuzz,openssl_6_5,client,1,188360,505
tunefuzz,openssl_6_5,client,8,209474,505
tunefuzz,openssl_6_5,client,6,222893,505
tunefuzz,openssl_6_5,client,9,205771,504
tunefuzz,openssl_6_5,client,2,194582,501
tunefuzz,openssl_6_5,client,5,256143,505
tunefuzz,openssl_6_5,client,7,173093,505
tunefuzz,openssl_6_5,client,4,189007,505
tunefuzz,sqlite3_18_1,sqlite3_fuzz,0,55076,0
tunefuzz,sqlite3_18_1,sqlite3_fuzz,3,53728,0
tunefuzz,sqlite3_18_1,sqlite3_fuzz,1,53197,0
tunefuzz,sqlite3_18_1,sqlite3_fuzz,8,54680,0
tunefuzz,sqlite3_18_1,sqlite3_fuzz,6,53336,0
tunefuzz,sqlite3_18_1,sqlite3_fuzz,9,53508,0
tunefuzz,sqlite3_18_1,sqlite3_fuzz,2,53028,0
